0.12539,0.0057542
0.513239,0.931977
0.996802,0.363989
0.328278,0.0164517
0.504879,0.277857
0.63008,0.483771
0.539679,0.308334
0.958881,0.118946
0.686287,0.0507606
0.104336,0.481272
0.737526,0.72172
0.0637845,0.216294
0.341385,0.561191
0.616174,0.606079
0.813985,0.544248
0.993602,0.939375
0.550002,0.506841
0.871352,0.546804
0.87083,0.199629
0.563256,0.375709
0.477486,0.193336
0.85948,0.017165
0.50167,0.818361
0.136111,0.187956
0.869122,0.240447
0.669228,0.606648
0.962167,0.733012
0.822942,0.303552
0.294203,0.439116
0.909632,0.108188
0.983364,0.903233
0.0475632,0.533366
0.410074,0.918915
0.0801697,0.280904
0.118544,0.643426
0.656613,0.59603
0.836761,0.516093
0.613195,0.338431
0.334454,0.749307
0.526387,0.203576
0.989754,0.195615
0.810224,0.951921
0.928628,0.633166
0.255474,0.222831
0.0722819,0.165105
0.33102,0.0556457
0.0683387,0.378583
0.589011,0.478413
0.297498,0.669181
0.759316,0.416042
0.312607,0.415929
0.0120723,0.149368
0.932023,0.625268
0.487799,0.266477
0.374575,0.0141865
0.470053,0.364329
0.209802,0.280276
0.31625,0.13843
0.913442,0.571724
0.361261,0.985724
0.736829,0.692281
0.0413693,0.805168
0.0708637,0.630381
0.28358,0.368362
0.299562,0.0428968
0.784403,0.612168
0.458826,0.796476
0.761537,0.390849
0.421743,0.249336
0.657326,0.796318
0.263522,0.127378
0.160647,0.473324
0.407654,0.476896
0.611754,0.321096
0.04862,0.973015
0.30682,0.785449
0.665295,0.348189
0.590617,0.736159
0.978569,0.874197
0.10452,0.278131
0.917094,0.888924
0.8903,0.37592
0.6854,0.651836
0.766769,0.107143
0.901172,0.424094
0.903461,0.164694
0.551472,0.0641077
0.638018,0.959127
0.541004,0.249772
0.280223,0.589624
0.222786,0.587042
0.375073,0.888082
0.935231,0.96569
0.624241,0.913801
0.839887,0.728761
0.191932,0.756981
0.617685,0.0822315
0.132901,0.303084
0.734068,0.899669
0.410228,0.63524
0.323764,0.313689
0.799934,0.875236
0.377796,0.437952
0.834363,0.9188
0.687723,0.114585
0.508425,0.91051
0.701627,0.883498
0.798591,0.636859
0.849188,0.422832
0.550659,0.689074
0.151593,0.742591
0.446055,0.769278
0.824822,0.578956
0.0723621,0.55889
0.478625,0.48259
0.19413,0.802389
0.796278,0.994063
0.677625,0.174075
0.432015,0.511987
0.092875,0.119738
0.626573,0.6013
0.0302478,0.3282
0.484797,0.828839
0.965059,0.333985
0.251671,0.515718
0.0230592,0.403263
0.258308,0.469114
0.172541,0.0831306
0.0480699,0.244903
0.642021,0.526695
0.727493,0.83615
0.329084,0.523771
0.830213,0.00670824
0.697845,0.262228
0.518696,0.79072
0.381966,0.145268
0.39202,0.412214
0.473468,0.876817
0.241053,0.438527
0.210802,0.492724
0.954244,0.233861
0.895987,0.212553
0.702976,0.0685279
0.295683,0.751045
0.313431,0.937704
0.27774,0.0409237
0.773854,0.606824
0.564695,0.604068
0.613532,0.26254
0.866296,0.132228
0.0532606,0.248262
0.277496,0.445281
0.660476,0.750964
0.322098,0.90153
0.189491,0.5329
0.394253,0.143735
0.766761,0.29024
0.356288,0.469737
0.358768,0.651972
0.220782,0.672199
0.589676,0.498522
0.713123,0.36353
0.105346,0.277818
0.967597,0.718879
0.540358,0.833893
0.851106,0.593618
0.0821556,0.128602
0.0388989,0.742632
0.879566,0.360997
0.644162,0.0690572
0.893897,0.0384147
0.212793,0.660658
0.328655,0.569081
0.130395,0.687423
0.221052,0.351177
0.359622,0.810728
0.849699,0.0727448
0.174258,0.955046
0.350562,0.141855
0.673924,0.89092
0.975749,0.525031
0.484538,0.0579042
0.653633,0.523437
0.800536,0.533199
0.884434,0.444698
0.602256,0.778331
0.483113,0.815049
0.438989,0.811767
0.38413,0.569383
0.49919,0.605182
0.92056,0.858812
0.41591,0.770259
0.931557,0.590168
0.725305,0.28212
0.732024,0.399229
0.17304,0.707772
0.92426,0.657578
0.765676,0.577893
0.181015,0.566213
0.111092,0.0654495
0.0109105,0.713348
0.84378,0.494023
0.528397,0.282769
0.305791,0.912527
0.852153,0.804981
0.517709,0.772713
0.663793,0.933619
0.542972,0.595351
0.523787,0.268277
0.87747,0.255811
0.667506,0.05051
0.963583,0.591766
0.708088,0.72926
0.169659,0.889103
0.295472,0.280751
0.954553,0.306383
0.994099,0.798333
0.800406,0.522496
0.0811026,0.106196
0.435023,0.933255
0.911177,0.952732
0.705968,0.574971
0.886351,0.24894
0.170321,0.410139
0.517217,0.0477916
0.665949,0.184723
0.0983016,0.629533
0.77649,0.80639
0.358792,0.946148
0.695493,0.654264
0.226899,0.650046
0.960647,0.220998
0.44838,0.761053
0.743494,0.529482
0.867249,0.178517
0.462737,0.778427
0.13125,0.168705
0.353397,0.0176008
0.417645,0.523719
0.427739,0.934862
0.57151,0.0936889
0.119586,0.669812
0.723221,0.896075
0.476202,0.0820134
0.842224,0.171695
0.736278,0.0691228
0.821741,0.696925
0.290121,0.270121
0.457978,0.0336151
0.799603,0.325227
0.212132,0.26234
0.103653,0.343382
0.431046,0.457051
0.360983,0.848691
0.980769,0.788722
0.783554,0.552279
0.882411,0.90314
0.222091,0.605633
0.799215,0.698293
0.687646,0.641439
0.869988,0.423924
0.710561,0.691729
0.120848,0.00068223
0.961849,0.578826
0.0342973,0.761452
0.904053,0.24643
0.023793,0.00770627
0.589812,0.454839
0.464757,0.950795
0.30353,0.445526
0.739517,0.0870837
0.997806,0.621928
0.990223,0.219897
0.227561,0.789438
0.91819,0.915207
0.430877,0.788177
0.339131,0.141438
0.479906,0.459979
0.14212,0.441756
0.0388051,0.176418
0.203208,0.942858
0.422847,0.227001
0.950564,0.0126592
0.68184,0.415321
0.963454,0.98537
0.860847,0.702971
0.0724537,0.858653
0.324899,0.062677
0.0785497,0.552459
0.852115,0.996739
0.467666,0.282992
0.784917,0.806797
0.42443,0.264823
0.266776,0.56655
0.706579,0.305581
0.742968,0.909787
0.248439,0.165815
0.136788,0.199003
0.178474,0.818628
0.614324,0.141928
0.803998,0.475172
0.844899,0.876452
0.333824,0.169798
0.939129,0.412374
0.722257,0.791244
0.409114,0.189923
0.0742355,0.19403
0.99672,0.498665
0.458854,0.263496
0.0652154,0.165432
0.569077,0.808183
0.0752191,0.817516
0.973998,0.212007
0.0165187,0.152473
0.030635,0.630843
0.294401,0.834633
0.106015,0.1393
0.711084,0.439839
0.309097,0.650213
0.852213,0.0313542
0.441457,0.261327
0.221277,0.515692
0.455357,0.217997
0.0143574,0.914211
0.481493,0.0795728
0.079643,0.0505699
0.887756,0.154862
0.868085,0.861754
0.366869,0.884604
0.014227,0.397504
0.515447,0.308628
0.232137,0.621462
0.447928,0.943221
0.0613008,0.757025
0.593434,0.913514
0.788379,0.034891
0.174841,0.00965644
0.550583,0.630198
0.227654,0.56494
0.544408,0.709147
0.644513,0.624051
0.759717,0.532269
0.778914,0.627802
0.394024,0.145783
0.512406,0.408251
0.543287,0.0278536
0.716878,0.775424
0.649315,0.164806
0.718645,0.710616
0.921831,0.31208
0.62413,0.71021
0.346971,0.798971
0.719866,0.897554
0.429168,0.94752
0.462494,0.973577
0.656667,0.107008
0.597628,0.416384
0.639277,0.376542
0.0441862,0.0333004
0.522325,0.556593
0.441551,0.0656116
0.584446,0.158429
0.841036,0.233762
0.323235,0.559681
0.944378,0.245066
0.871761,0.568508
0.955276,0.218731
0.367478,0.675142
0.116285,0.796647
0.622662,0.578779
0.770224,0.279329
0.685787,0.367852
0.695713,0.325064
0.744394,0.739899
0.358364,0.266718
0.296492,0.799915
0.33233,0.880938
0.958344,0.173366
0.1147,0.28158
0.733047,0.0590775
0.526646,0.604807
0.627585,0.481922
0.823538,0.995064
0.157064,0.939823
0.79171,0.779726
0.518603,0.561934
0.0590555,0.20439
0.929786,0.754769
0.529453,0.674179
0.494668,0.887817
0.940898,0.79116
0.687732,0.273228
0.672098,0.646077
0.446593,0.786798
0.927656,0.17964
0.845876,0.454302
0.784447,0.473461
0.936224,0.607985
0.468524,0.0932879
0.547809,0.260235
0.873014,0.0664115
0.822169,0.93207
0.270801,0.751954
0.686838,0.800254
0.426134,0.181506
0.688072,0.367031
0.972667,0.375804
0.640259,0.644765
0.0218809,0.0868527
0.431563,0.949537
0.266493,0.277439
0.40384,0.0509398
0.7509,0.340064
0.658925,0.219424
0.433352,0.206734
0.479659,0.306366
0.273145,0.301827
0.238435,0.543947
0.0537816,0.925274
0.344201,0.479915
0.10678,0.0322728
0.846947,0.0794468
0.408077,0.487206
0.724212,0.429958
0.574059,0.155775
0.379495,0.840551
0.433214,0.783335
0.891491,0.184113
0.123398,0.550416
0.403537,0.55675
0.75715,0.883196
0.863115,0.0302958
0.185024,0.101551
0.574242,0.238805
0.0268244,0.918443
0.718721,0.133605
0.950716,0.565667
0.213051,0.358793
0.0528731,0.937263
0.788751,0.626932
0.0930381,0.168246
0.467483,0.526252
0.95158,0.358974
0.710365,0.0749787
0.909391,0.113902
0.631728,0.666541
0.997099,0.494844
0.696837,0.182123
0.596394,0.271079
0.420928,0.623219
0.189522,0.139649
0.756823,0.140238
0.705316,0.969875
0.499031,0.758189
0.907138,0.287782
0.385121,0.00017594
0.456028,0.852604
0.526428,0.407609
0.211578,0.236793
0.482587,0.120969
0.350695,0.114316
0.787509,0.347794
0.609159,0.484346
0.529916,0.205554
0.755425,0.950844
0.828772,0.944947
0.0904929,0.585596
0.0851857,0.795809
0.55547,0.584217
0.553998,0.462608
0.872,0.939118
0.462784,0.328028
0.791722,0.989212
0.735636,0.00330039
0.226004,0.218224
0.124269,0.576699
0.332539,0.911778
0.924493,0.941699
0.396124,0.45441
0.147252,0.151549
0.405254,0.976025
0.0964966,0.495747
0.56162,0.181682
0.291556,0.117091
0.7659,0.845553
0.579699,0.637899
0.784672,0.0424831
0.965927,0.576394
0.031695,0.701563
0.579695,0.257699
0.919787,0.703964
0.834399,0.252326
0.615742,0.758892
0.194024,0.0118664
0.213302,0.341277
0.163416,0.618556
0.317301,0.259912
0.114303,0.878921
0.441595,0.405858
0.996012,0.207494
0.251412,0.575711
0.845393,0.0360835
0.618194,0.81132
0.612478,0.649889
0.512883,0.192172
0.907589,0.432669
0.896136,0.741987
0.684995,0.511878
0.50088,0.87902
0.523744,0.714181
0.220296,0.68716
0.332737,0.537597
0.947072,0.44704
0.416519,0.388667
0.852898,0.412531
0.596161,0.10431
0.988242,0.441554
0.140393,0.606436
0.252873,0.752871
0.256325,0.765756
0.945043,0.163914
0.198426,0.841179
0.905901,0.883421
0.353057,0.406781
0.762441,0.876801
0.120963,0.982737
0.563961,0.4537
0.520334,0.511033
0.900739,0.936853
0.899699,0.753638
0.349384,0.49586
0.857947,0.337626
0.937414,0.998341
0.944063,0.190287
0.751212,0.200388
0.956043,0.696255
0.364302,0.154469
0.537434,0.270203
0.0378898,0.89049
0.676985,0.80033
0.767291,0.797947
0.783067,0.331252
0.251647,0.303401
0.842285,0.152386
0.240255,0.741984
0.906024,0.589639
0.237844,0.763971
0.927265,0.175258
0.762312,0.871328
0.365545,0.513523
0.0717158,0.321588
0.209778,0.436018
0.476057,0.747212
0.706221,0.513947
0.637702,0.383206
0.314277,0.404994
0.181153,0.0973445
0.736246,0.4328
0.400746,0.578531
0.585186,0.641001
0.320515,0.49121
0.23064,0.558359
0.255181,0.157905
0.733617,0.0174929
0.0292326,0.0991617
0.531016,0.100948
0.42075,0.740794
0.536966,0.896807
0.488006,0.243188
0.410754,0.125708
0.626393,0.725031
0.530702,0.807546
0.822376,0.266948
0.240346,0.223122
0.845478,0.825532
0.864122,0.165993
0.316742,0.094762
0.724352,0.571923
0.252667,0.457969
0.589416,0.281899
0.557131,0.120432
0.382848,0.97788
0.861227,0.919814
0.874688,0.349232
0.163002,0.285442
0.474941,0.789395
0.0104732,0.00564236
0.596941,0.832849
0.27259,0.837288
0.055971,0.118068
0.66282,0.920093
0.284061,0.979562
0.0148555,0.00841294
0.551485,0.267522
0.466382,0.140902
0.549422,0.0235122
0.261334,0.93227
0.0013927,0.12256
0.852084,0.87608
0.471793,0.0150853
0.161522,0.946734
0.80448,0.171995
0.952376,0.401422
0.00484436,0.224966
0.238709,0.0608154
0.343034,0.901529
0.980909,0.627095
0.881091,0.995764
0.635508,0.432577
0.263287,0.101889
0.573478,0.812708
0.125402,0.834812
0.744978,0.126794
0.957373,0.597061
0.00287465,0.429166
0.612147,0.164397
0.375899,0.416627
0.336392,0.328275
0.818049,0.341236
0.553241,0.0567583
0.402052,0.896275
0.958288,0.38296
0.523369,0.839379
0.378725,0.158877
0.271956,0.642011
0.260766,0.845434
0.45472,0.386168
0.680246,0.199698
0.512962,0.637619
0.796759,0.515837
0.0667842,0.408906
0.680234,0.442683
0.825533,0.0166256
0.770958,0.643582
0.357862,0.324199
0.70034,0.759914
0.220474,0.658628
0.142874,0.743843
0.498007,0.521599
0.90272,0.769962
0.16361,0.163486
0.615396,0.61833
0.549654,0.295642
0.818028,0.0626166
0.93326,0.614787
0.578454,4.46639e-05
0.0236929,0.258687
0.442728,0.849226
0.275313,0.213686
0.492808,0.633175
0.537885,0.193148
0.393088,0.758359
0.851776,0.535963
0.502201,0.349782
0.0575614,0.404921
0.119744,0.221172
0.568407,0.73514
0.839502,0.118062
0.0307821,0.65753
0.180678,0.964043
0.272317,0.759132
